full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
Najmur Khan,Pakistan,,675,najmur-khan,,
Luc Heirewegh,Belgium,,387,luc-heirewegh,,
David Ackers,England,,2006,david-ackers,,
Thailand (2015),Thailand,,1793,,,
Marianyela Palacios,Spain,,1335,marianyela-palacios,,
Christopher Giffney,Scotland,,1175,christopher-giffney,,
Jonathan Williams,England,,785,jonathan-williams,,
David McLellan,Scotland,,525,david-mclellan,,
Andreas Hartung,Germany,,241,andreas-hartung,,
Josh Harrison,England,,1748,josh-harrison,,
James Gillespie,England,,984,james-gillespie,,
Kristof De Bruyn,Belgium,,807,kristof-de-bruyn,,
Uli Ottner,Germany,,436,uli-ottner,,
Craig Barber,England,,94,craig-barber,,
Nikoleta Nikolova,Bulgaria,,1818,nikoleta-nikolova,,
Imran Nisar,England,,1320,imran-nisar,,
Long Wang,China,,981,long-wang,,
Matthew Gevaux,England,,890,matthew-gevaux,,
Ross Jones,Wales,,516,ross-jones,,
Andreas Hartung,Germany,,241,andreas-hartung,,
Sean Bowers,England,,2048,sean-bowers,,
Lee Tsz Ho,Hong Kong,,1701,lee-tszho,,
Theodor den Hartog,Netherlands,,1264,theodor-den-hartog,,
Mohammed Omar Ashiq,Bahrain,,918,mohammed-omar-ashiq,,
Philip Browne,Ireland,,750,philip-browne,,
Michal Zielinski,Poland,,121,michay-zieliyski,,
Daniel Stevenson,England,,2045,daniel-stevenson,,
Imran Nisar,England,,1320,imran-nisar,,
Kamal Chawla,India,,977,kamal-chawla,,
Daniel O'Regan,Ireland,,745,daniel-oregan,,
Mara Tudusciuc,Romania,,1825,mara-tudusciuc,,
Matt Lippett,England,,1503,matt-lippett,,
Feng Yu,China,,1410,feng-yu,,
Billy Parr,England,,903,billy-parr,,
Greg Batten,England,,734,greg-batten,,
Danny D'Hoore,Belgium,,380,danny-dhoore,,
Mohanna Al Obaidly,Qatar,,172,mohanna-al-obaidly,,
Stefan Posea,Romania,,1870,stefan-posea,,
Joshua Baddeley,England,,1507,joshua-baddeley,,
Pascal Camenzind,Switzerland,,1331,pascal-camenzind,,
Jeya Selvan,India,,1092,jeya-selvan,,
Jacek Konarski,Poland,,676,jacek-konarski,,
Tony Else,England,,530,tony-else,,
Konrad Sor,Poland,,1472,konrad-sor,,
Daan Van De Parre,Belgium,,813,daan-van-de-parre,,
Bhavesh Sodha,England,,533,bhavesh-sodha,,
Gerhard Engelschalk,Germany,,271,gerhard-engelschalk,,
Aleksandr Kurgankov,Russia,,1549,aleksandr-kurgankov,,
Xiao Wei,China,,1378,xiao-wei,,
Nathanael Beckrich,France,,1084,nathanael-beckrich,,
Daniel Dempsey,Ireland,,760,daniel-dempsey,,
Kurt Vanoverberhe,Belgium,,369,kurt-vanoverberghe,,
Matt Lancaster,England,,2012,matt-lancaster,,
Wang Yuanfan,China,,1415,wang-yuanfan,,
Nikolai Vlashev,Bulgaria,,1131,nikolai-vlashev,,
Tom Vanwelssenaers,Belgium,,836,tom-vanwelssenaers,,
Jörg Schneidewindt,Germany,,282,jorg-schneidewindt,,
Matt Lancaster,England,,2012,matt-lancaster,,
Meng Jing,China,,1693,meng-jing,,
Dirk Oppenhoff,Germany,,1390,dirk-oppenhoff,,
Stefan Merkel,Germany,,640,stefan-merkel,,
Ejler Hame,Denmark,,150,ejler-hame,,
Ren Zuijie,China,,1975,ren-zuijie,,
Stuart Parnell,England,,1649,stuart-parnell,,
Cheng Feng,China,,1236,cheng-feng,,
Vencislav Daskalov,Bulgaria,,1127,vencislav-daskalov,,
Saeed Abolesani,Iran,,858,saeed-abooyesani,,
Fabian Meulner,Germany,,266,fabian-meulner,,
Dennis Furrer,Switzerland,,1908,dennis-furrer,,
Anton Woywod,Germany,,1562,anton-woywod,,
Troy Brett,England,,1427,troy-brett,,
Terry Buchan,England,,603,terry-buchan,,
Philip Arnold,Ireland,,428,philip-arnold,,
United Arab Emirates (2015),United Arab Emirates,,1796,,,
Zhao Hanyang,China,,1231,zhao-hanyang,,
Harald Kloss,Germany,,641,harald-kloss,,
Cao Kaisheng,China,,513,cao-kaisheng,,
Helmut Miss,Germany,,278,helmut-miss,,
Marvin Losi,Switzerland,,1917,marvin-losi,,
Simon Morgan,Wales,,1009,simon-morgan,,
Christian Pesch,Germany,,630,christian-pesch,,
Bernd Strnad,Germany,,248,bernd-strnad,,
Arthur Lin,Australia,,1831,arthur-lin,,
David Fransis,Belgium,,847,david-fransis,,
Dieter Meier,Germany,,260,dieter-meier,,
Inge Vermeulen,Belgium,,1950,inge-vermeulen,,
Zhang Cunyue,China,,1603,zhang-cunyue,,
Muhammad Majid Ali,Pakistan,,1352,muhammad-majid-ali,,
Cedric Daniels,Belgium,,1061,cedric-daniels,,
Andrew Rogers,Wales,,612,andrew-rogers,,
Adam Fitzgerald,Ireland,,1857,adam-fitzgerald,,
Denis Lachowicz,Poland,,1475,denis-lachowicz,,
Zhang Yi,China,,949,zhang-yi,,
Kevin Daenekindt,Belgium,,870,kevin-daenekindt,,
Stefan Joachim,Germany,,431,stefan-joachim,,
Craig Barber,England,,94,craig-barber,,
Walter Theuma,Malta,,1804,walter-theuma,,
Kobi Mates,England,,1434,kobi-mates,,
Jeya Selvan,India,,1092,jeya-selvan,,
Mark Buteneers,Belgium,,832,mark-buteneers,,
Atthasit Mahitthi,Thailand,,474,atthasit-mahitthi,,
Christian Hauburg,Germany,,253,christian-hauburg,,
Stephen Bateman,Ireland,,1854,stephen-bateman,,
Stuart Langford,England,,1422,stuart-langford,,
Arshed Chodri,Pakistan,,1133,arshed-chodri,,
Wan Chooi Tan,Belgium,,855,tan-wang-chooi,,
Krzysztof Wrobel,Poland,,84,krzysztof-wrobel,,
Mario Hildred,New Zealand,,1864,mario-hildred,,
Veselin Lazarov,Bulgaria,,1582,veselin-lazarov,,
Ehsan Heydari Nezhad,Iran,,1189,ehsan-heydarinezhad,,
Stefan Merkel,Germany,,640,stefan-merkel,,
Andreas Pesch,Germany,,242,andreas-pesch,,
Alexander van den Doel,Netherlands,,1942,alexander-van-den-doel,,
Gene Lam,England,,1740,gene-lam,,
Paul Croitoru,Romania,,1221,paul-croitoru,,
Brandon Winstone,England,,896,brandon-winstone,,
Wasim Khan,Pakistan,,2054,wasim-khan,,
Tatjana Vasiljeva,Latvia,,1540,tatiana-vassilieva,,
Nikolai Vlashev,Bulgaria,,1131,nikolai-vlashev,,
Jordan Winbourne,England,,720,jordan-winbourne,,
Jürgen Kesseler,Germany,,287,jurgen-kesseler,,
Kobe Vanoppen,Belgium,,1836,kobe-vanoppen,,
Telmo Falcao,Portugal,,1630,telmo-falcao,,
Hasimu Tuerxun,China,,1375,ha-simu,,
Sobradinho de Dues,Brazil,,742,sobradinho-de-dues,,
Lasse Münstermann,Germany,,196,lasse-munstermann,,
Dragos-Bogdan Dorojan,Romania,,2067,,,
Meng Jing,China,,1693,meng-jing,,
David Birley,England,,604,david-birley,,
Habib Shalchian,Germany,,444,habib-shalchian,,
Oktay Yildiz,Germany,,1921,oktay-yildiz,,
Alex Peart,England,,1658,alex-peart,,
Xiao Wei,China,,1378,xiao-wei,,
Xu Xinjian,China,,951,xu-xinjian,,
Terry Buchan,England,,603,terry-buchan,,
Ireland (2011),Ireland,,568,,,
Tom Stormbom,Finland,,1997,tom-stormbom,,
Anton Woywod,Germany,,1562,anton-woywod,,
Billy Snaddon,Scotland,,714,billy-snaddon,,
Germany (2011),Germany,,571,,,
Michal Zielinski,Poland,,121,michay-zieliyski,,
Andrew Grainger,England,,2050,andrew-grainger,,
Julian Mills,England,,1756,julian-mills,,
Panompai Powises,Thailand,,978,panompai-powises,,
Matthew Gevaux,England,,890,matthew-gevaux,,
Andreas Hartung,Germany,,241,andreas-hartung,,
Wayne Brown,England,,2004,wayne-brown,,
Julian Mills,England,,1756,julian-mills,,
Daniel Kirby,Ireland,,755,daniel-kirby,,
Zen Beechey,England,,367,zen-beechey,,
Dana Amir,Israel,,1809,dana-amir,,
Paul Stockwell,England,,1360,paul-stockwell,,
Glenn Van Hulle,Belgium,,1088,glenn-van-hulle,,
Paul Currie,Northern Ireland,,773,paul-currie,,
Hong Kong (2011),Hong Kong,,567,,,
Jason Stockton,England,,166,jason-stockton,,
Heath Williams,Australia,,1807,heath-williams,,
Stuart Parnell,England,,1649,stuart-parnell,,
Paul Ludden,Northern Ireland,,993,paul-ludden,,
Ray Power,Ireland,,751,ray-power,,
Alain Van Der Steen,Belgium,,370,alain-vandersteen,,
Jack Bruins,Netherlands,,1457,jack-bruins,,
Wang Linhan,China,,968,wang-linhan,,
Piotr Wardowski,Poland,,677,piotr-wardowski,,
Shay Arama,Israel,,2028,shay-arama,,
Marko Reijers,Netherlands,,1621,marko-reijers,,
Frank Driesen,Belgium,,1446,frank-driesen,,
Paruke Aierken,China,,965,pa-ruke,,
Daan Van De Parre,Belgium,,813,daan-van-de-parre,,
Brazil (2011),Brazil,,572,,,
Ian John Ali,England,,2037,ian-john-ali,,
Aki Suutari,Finland,,1670,aki-suutari,,
Wojciech Przylucki,Poland,,1462,wojciech-przylucki,,
Richard William King,Wales,,725,richard-king,,
Shahbaaz Khan,India,,556,shahbaaz-khan,,
Avinash Kumar,India,,1894,avinash-kumar,,
Karen Osipov,Russia,,1585,karen-osipov,,
Faisal Khan,India,,1366,faizal-khan,,
Jan Leichs,Germany,,639,jan-leichs,,
Mohammad Rais Senzahi,Afghanistan,,586,mohammad-rais-senzahi,,
Sebastian Musat,Romania,,1882,sebastian-musat,,
Rhydian Ap Owen,Wales,,1741,rhydian-ap-owen,,
Sigurdur Kristjansson,Iceland,,1308,sigurour-kristjansson,,
Wayne Jones,Wales,,800,wayne-jones,,
Ralf Günzel,Germany,,326,ralf-gunzel,,
Robert Redmond,Ireland,,116,robert-redmond,,
Anastasiya Trunina,Belarus,,1817,anastasiya-trunina,,
Tytus Pawlak,Poland,,1689,tytus-pawlak,,
Kobi Mates,England,,1434,kobi-mates,,
Mohammad Lababi,Iran,,853,mohammad-lababi,,
Willen Monfils,Netherlands,,363,wim-monfils,,
Przemek Kruk,Poland,,1673,przemek-kruk,,
Wu Fan,China,,1487,wu-fan,,
Mohammad Lababi,Iran,,853,mohammad-lababi,,
Edwin Depoorter,Belgium,,406,edwin-depoorter,,
Clive A Bernstone,England,,1998,clive-bernstone,,
Denis Lachowicz,Poland,,1475,denis-lachowicz,,
Joe Steele,England,,1040,joe-steele,,
Yannick Sablon,Belgium,,872,yannick-sablon,,
Phaitoon Phonbun,Thailand,,1932,phaitoon-phonbun,,
Duan Yanfeng,China,,1534,duan-yanfeng,,
Darren Thompson,Wales,,1356,darren-thompson,,
Franky McGovern,England,,1039,franky-mcgovern,,
Patrick Geysels,Belgium,,810,patrick-geysels,,
Ronny Pawlitza,Germany,,338,ronny-pawlitza,,
Anthony Robson,England,,185,anthony-robson,,
Andrzej Pakula,Poland,,2031,andrzej-pakula,,
Ang Boon Chin,Singapore,,1759,boon-chin-ang,,
Shan Xianshu,China,,1245,shan-xianshu,,
Nikola Kemilev,Bulgaria,,1130,nikola-kemilev,,
Cai Jianzhong,China,,665,cai-jianzhong,,
Dennis Furrer,Switzerland,,1908,dennis-furrer,,
Deitmar Juschka,Germany,,1611,deitmar-juschka,,
Declan Weston,England,,1289,declan-weston,,
Peter Williams,Australia,,1050,peter-williams,,
Paul Currie,Northern Ireland,,773,paul-currie,,
Ralf Hemmerling,Germany,,327,ralf-hemmerling,,
Lothar Kempgens,Germany,,298,lothar-kempgens,,
Roel Laverman,Netherlands,,1628,roel-laverman,,
Wang Shi,China,,1232,wang-shi,,
Varun Madan,India,,1171,varun-madan,,
Roland Hanisch,Germany,,622,roland-hanisch,,
Naresh Samarawickrama,Sri Lanka,,317,naresh-samarawickram,,
David Bailey,England,,66,david-bailey,,
Chris Mason,Gibraltar,,1806,chris-mason,,
Wang Qianwei,China,,1402,wang-qianwei,,
Michal Ebert,Poland,,694,michal-ebert,,
Tang Jun,China,,509,tang-jun,,
Abdelrahman Abdelhamid,Egypt,,1843,abdelrahman-abdelhamid,,
Robert Carlisle,Scotland,,1501,robert-carlisle,,
Imran Nisar,England,,1320,imran-nisar,,
Dieter Raymakers,Belgium,,1072,dieter-raymakers,,
Steve Meakin,England,,799,steve-meakin,,
Benjamin Frömmel,Germany,,446,benjamin-frommel,,
George Parkin,England,,1811,george-parkin,,
Luo Guangsheng,China,,934,luo-guangsheng,,
Juriaan Van Den Nieuwenhuizen,Netherlands,,865,juriaan-van-den-nieuwenhuizen,,
Shen Cheng,China,,1518,shen-cheng,,
Sun Peng,China,,1238,sun-peng,,
Piotr Wardowski,Poland,,677,piotr-wardowski,,
Jürgen Vandenbossche,Belgium,,400,jurgen-van-den-bossche,,
Ren Zuijie,China,,1975,ren-zuijie,,
Denis Lachowicz,Poland,,1475,denis-lachowicz,,
George Cunningham,Scotland,,1179,george-cunningham,,
Rüdiger Nickel,Germany,,341,rudiger-nickel,,
Hong Kong (2015),Hong Kong,,1780,,,
Kieran McMahon,Northern Ireland,,774,kieran-mcmahon,,
Sascha Breuer,Germany,,345,sascha-breuer,,
Anastasiya Trunina,Belarus,,1817,anastasiya-trunina,,
Northern Ireland (2015),Northern Ireland,,1790,,,
Benjamin Buser,Austria,,1021,benjamin-buser,,
Paddy Murphy,Ireland,,752,paddy-murphy,,
Neil Selman,England,,483,neil-selman,,
Gerrit bij de Leij,Netherlands,,273,gerrit-bij-de-leij,,
Jamie Lashmar,England,,2056,jamie-lashmar,,
Matthew Hulatt,England,,1574,matthew-hulatt,,
Hassan Vaizie,England,,1361,hassan-vaizie,,
Lin Tang Ho Alan,Hong Kong,,938,alan-lin-tang-chi,,
Daan Van De Parre,Belgium,,813,daan-van-de-parre,,
Thomas Cesal,Germany,,351,thomas-cesal,,
David Davidkov,Bulgaria,,1970,david-davidkov,,
Ehsan Heydari Nezhad,Iran,,1189,ehsan-heydarinezhad,,
Klaus Wuscher,Germany,,292,klaus-wuscher,,
Wu Sicheng,China,,1978,wu-sicheng,,
Bill Oliver,England,,504,bill-oliver,,
Rafal Szymanek,Poland,,1949,rafay-szymanek,,
Malta (2015),Malta,,1771,,,
Frans Veling,Netherlands,,1270,frans-veling,,
Robert Murphy,Ireland,,777,robert-murphy,,
Pakistan (2011),Pakistan,,574,,,
Danny Douane,England,,73,danny-douane,,
Mohammed Rangzib,England,,1749,mohammed-rangzib,,
Mark Boyle,Scotland,,476,mark-boyle,,
Matei Rosca,Romania,,1872,matei-rosca,,
Jamie Home,England,,1654,jamie-home,,
Lasse Petersen,Denmark,,1388,lasse-petersen,,
Paul Ennis,Ireland,,772,paul-ennis,,
Dennis Deroose,Belgium,,1619,dennis-deroose,,
Gerard McAuley,Northern Ireland,,753,gerard-mcauley,,
Neil Selman,England,,483,neil-selman,,
Jim Buck,England,,167,jim-buck,,
Israel Pertman,Israel,,2019,israel-pertman,,
Dirk Kunze,Germany,,1625,dirk-kunze,,
Ali Abdul Kareem,United Arab Emirates,,1019,ali-abdul-kareem,,
Nicky Ryan,Ireland,,778,nicky-ryan,,
Horia Duta,Romania,,1871,horia-duta,,
Feng Yu,China,,1410,feng-yu,,
Sobradinho de Dues,Brazil,,742,sobradinho-de-dues,,
Werner Pilz,Germany,,361,werner-pilz,,
Rogelio Esteiro,England,,178,rogelio-esteiro,,
Mick Dagostino,England,,2023,mick-dagostino,,
Zhang Cunyue,China,,1603,zhang-cunyue,,
Tiberiu Teodoru,Romania,,1217,tiberiu-teodoru,,
Steve Wensch,Belgium,,1065,steve-wensch,,
Franky Debaene,Belgium,,874,franky-debaene,,
Daniel Mantale,Romania,,1879,daniel-mantale,,
Qatar (2015),Qatar,,1776,,,
Hannah Jones,Wales,,1304,hannah-jones,,
Thomas Emes,England,,735,thomas-emes,,
Wu Sicheng,China,,1978,wu-sicheng,,
Stefan Simeonovski,Bulgaria,,1588,stefan-simeonovski,,
Roman Dietzel,Germany,,1338,roman-dietzel,,
Huang Jiahao,China,,1149,huang-jiahao,,
Karl Fitzpatrick,Ireland,,766,karl-fitzpatrick,,
Laurens De Staelen,Belgium,,378,laurens-de-staelen,,
Hendrik Henschke,Germany,,279,hendrik-henschke,,
Josh Harrison,England,,1748,josh-harrison,,
Julian Petrov,Bulgaria,,1218,julian-petrov,,
Ward Van Doren,Belgium,,818,ward-van-doren,,
Jin Foulger,England,,1961,jin-foulger,,
Wang Pengfei,China,,1601,wang-pengfei,,
Jayson Wholey,England,,925,jayson-wholey,,
Michal Matuszczyk,Poland,,698,michal-matuszczyk,,
Simon Ceo,Czech Republic,,455,simon-ceo,,
Mario Amza,Romania,,1866,mario-amza,,
Wang Chenkai,China,,1605,wang-chenkai,,
Wang Qixing,China,,1484,wang-qixing,,
David McDonnell,Ireland,,1197,david-mcdonnell,,
Alain Robidoux,Canada,,669,alain-robidoux,,
Norbert Hofheinz,Germany,,319,norbert-hofheinz,,
Anja Vucicevic,Germany,,244,anja-vucicevic,,
Inge Vermeulen,Belgium,,1950,inge-vermeulen,,
Jamie Home,England,,1654,jamie-home,,
Pascal Budo,Belgium,,1451,pascal-budo,,
Paul McHugh,England,,1000,paul-mchugh,,
David Taylor,England,,452,david-taylor,,
Abdelrahman Abdelhamid,Egypt,,1843,abdelrahman-abdelhamid,,
Rhydian Ap Owen,Wales,,1741,rhydian-ap-owen,,
Leigh Davies,Wales,,1495,leigh-davies,,
Raf Van De Maele,Belgium,,1081,raf-van-de-maele,,
Anthony O'Connor,Ireland,,771,anthony-oconnor,,
Hans-Jürgen Bins,Germany,,276,hans-jurgen-bins,,
Juhana Hautala,Finland,,1667,juhana-hautala,,
Gao Le,China,,1409,gao-le,,
Koang Min Chou,Belgium,,1079,koang-min-chou,,
Misja van Vonderen,Netherlands,,831,misja-van-vonderen,,
Michael Heeger,Germany,,310,michael-heeger,,
Pascal Camenzind,Switzerland,,1331,pascal-camenzind,,
Markus Pfistermüller,Austria,,638,markus-pfistermuller,,
Bobby Cruickshanks,Scotland,,544,bobby-cruickshanks,,
Tim De Ruyter,Netherlands,,1861,tim-de-ruyter,,
China 2 (2015),China,,1779,,,
Hasimu Tuerxun,China,,1375,ha-simu,,
Nikola Kemilev,Bulgaria,,1130,nikola-kemilev,,
Jan Leichs,Germany,,639,jan-leichs,,
George Marter,England,,548,george-marter,,
Tam Yun Fung,Hong Kong,,1892,yun-fung-tam,,
Hong Kong (2015),Hong Kong,,1780,,,
Maciej Kielkowicz,Poland,,1469,maciej-kielkowicz,,
Hussain Fuad,Bahrain,,1011,hussain-fuad,,
United Arab Emirates (2011),United Arab Emirates,,577,,,
Zhang Cunyue,China,,1603,zhang-cunyue,,
Pascal Camenzind,Switzerland,,1331,pascal-camenzind,,
Steve Wensch,Belgium,,1065,steve-wensch,,
Brian Morgan,England,,657,brian-morgan,,
Maurice Le Duc,Netherlands,,305,maurice-le-duc,,
Stephen Croft,England,,2040,stephen-croft,,
Wiktor Doberschütz,Poland,,707,wiktor-doberschutz,,
Saleh Mohammad,Afghanistan,,587,saleh-mohammadi,,
Oktay Yildiz,Germany,,1921,oktay-yildiz,,
Hassan Vaizie,England,,1361,hassan-vaizie,,
Konstantinos Mavroforos,Greece,,1140,konstantinos-mavroforos,,
Daniel Woodward,Wales,,656,daniel-woodward,,
Rune Kampe,Denmark,,397,rune-kampe,,
Georgi Georgiev,Bulgaria,,1958,georgi-georgiev,,
Manuel Pomwenger,Austria,,1571,manuel-pomwenger,,
Wang Qianwei,China,,1402,wang-qianwei,,
Vencislav Daskalov,Bulgaria,,1127,vencislav-daskalov,,
Michael Peyr,Austria,,649,michael-peyr,,
Thomas Lüthi,Germany,,353,thomas-luthi,,
Andrew Grainger,England,,2050,andrew-grainger,,
Tytus Pawlak,Poland,,1689,tytus-pawlak,,
Julian Serbeski,Bulgaria,,1224,ulian-serbeski,,
Laurens De Staelen,Belgium,,378,laurens-de-staelen,,
Nicholas Roberts,England,,1967,nicholas-roberts,,
Richard Jones,England,,1629,richard-jones-ii,,
Nico Bouma,Netherlands,,1282,nico-bouma,,
Andrew Greaves,England,,1121,andrew-greaves,,
Wan Chooi Tan,Belgium,,855,tan-wang-chooi,,
Matthew Simpson,England,,536,matthew-simpson,,
Mario Hildred,New Zealand,,1864,mario-hildred,,
Ang Boon Chin,Singapore,,1759,boon-chin-ang,,
Maihe Muti,China,,1255,maihe-muti,,
Peter Antrobus,England,,926,peter-antrobus,,
John Woods,England,,611,john-woods,,
Ralph Enax,Germany,,429,ralph-enax,,
Craig Barber,England,,94,craig-barber,,
Anastasis Ioannou,Cyprus,,1968,anastasis-ioannou,,
Veselin Lazarov,Bulgaria,,1582,veselin-lazarov,,
Wang Peng,China,,1412,wang-peng,,
Anthony Harris,England,,927,anthony-harris,,
David Cassidy,Ireland,,757,david-cassidy,,
Thomas Schneeberger,Switzerland,,354,thomas-schneeberger,,
Marc Harman,England,,95,marc-harman,,
Frans Veling,Netherlands,,1270,frans-veling,,
Zhou Jun,China,,1118,zhou-jun,,
Brandon Winstone,England,,896,brandon-winstone,,
Tetyana Volovelska,Ukraine,,696,tetyana-volovelska,,
Neil Selman,England,,483,neil-selman,,
Sean Halligan,England,,1204,sean-halligan,,
Rafal Gorecki,Poland,,670,rafal-gorecki,,
Yvan Van Velthoven,Belgium,,399,yvan-van-velthoven,,
Nick Jennings,England,,59,nick-jennings,,
Ajeya Prabhakar,United States,,1294,ajeya-prabhakar,,
Lance Little,Scotland,,1174,lance-little,,
Mohammed Reza Hassan,Malaysia,,919,mohammed-reza-hassan,,
Harald Kloss,Germany,,641,harald-kloss,,
Tony Brown,England,,506,tony-brown,,
Steve Judd,England,,213,steve-judd,,
Xiao Wei,China,,1378,xiao-wei,,
Damail Tugov,Bulgaria,,1139,danail-tugov,,
Jimmy O'Shea,England,,801,jimmy-oshea,,
Angelo Losi,Switzerland,,647,angelo-losi,,
Brian Cox,England,,595,brian-cox,,
Christian Hauburg,Germany,,253,christian-hauburg,,
Francisco Domingues,Portugal,,1004,francisco-domingues,,
Chen Bo,China,,935,chen-bo,,
Sean Hopkin,England,,730,sean-hopkin,,
Samir Önder,Germany,,342,samir-onder,,
Nico Bouma,Netherlands,,1282,nico-bouma,,
Chen Bo,China,,935,chen-bo,,
Adam Polak,Poland,,700,adam-polak,,
David Taylor,England,,452,david-taylor,,
Roy Stolk,Netherlands,,340,roy-stolk,,
Lasse Münstermann,Germany,,196,lasse-munstermann,,
Mohsen Bukshaisha,Qatar,,1212,mohsen-bukshaisha,,
Rares Sinca,Romania,,1143,rares-sinca,,
Jordan Winbourne,England,,720,jordan-winbourne,,
Jörn Hannes-Hühn,Germany,,430,jorn-hannes-huhn,,
Li Chao,China,,1380,li-chao,,
Barry Campbell,Scotland,,1184,barry-campbell,,
Tom de Wit,Belgium,,833,tom-de-wit,,
Felix Pleschek,Austria,,635,felix-pleschek,,
Atthasit Mahitthi,Thailand,,474,atthasit-mahitthi,,
Hendrik Henschke,Germany,,279,hendrik-henschke,,
Krzysztof Wrobel,Poland,,84,krzysztof-wrobel,,
Tobias Stelter,Germany,,1344,tobias-stelter,,
Kankan Shamsi,India,,915,kankan-shamsi,,
Tetyana Volovelska,Ukraine,,696,tetyana-volovelska,,
Patrick Fuchs,Germany,,324,patrick-fuchs,,
Julian Petrov,Bulgaria,,1218,julian-petrov,,
Adam Davies,England,,1196,adam-davies,,
Vitaliy Ivaniv,Ukraine,,682,vitaliy-ivaniv,,
Tiziano Guerra,Italy,,356,tiziano-guerra,,
John Patrick Tyndall,England,,1321,john-patrick-tyndall,,
John Leahy,Ireland,,1048,john-leahy,,
Maarten Niessen,Netherlands,,873,maarten-niessen,,
John Rea,Scotland,,710,john-rea,,
Ryan Duffy,England,,438,ryan-duffy,,
Tonnie Kok,Netherlands,,359,tonnie-kok,,
Steven Gough,England,,1359,steve-gough,,
Bart Noeth,Belgium,,852,bart-noeth,,
Pawel Kasprzycki,Poland,,685,pawel-kasprzycki,,
Ajeya Prabhakar,United States,,1294,ajeya-prabhakar,,
Thomas Broeckx,Belgium,,828,thomas-broeckx,,
J.P. Kelly,Ireland,,780,j-p-kelly,,
Jürgen Vandenbossche,Belgium,,400,jurgen-van-den-bossche,,
Christopher Henry,England,,249,chris-henry,,
Theodor den Hartog,Netherlands,,1264,theodor-den-hartog,,
Ma Chunmao,China,,966,ma-bing,,
Grzegorz Biernadski,Poland,,601,grzegorz-biernadski,,
Gerhard Mader,Germany,,272,gerhard-mader,,
Marcin Nitschke,Poland,,88,marcin-nitschke,,
Sundeep Gulati,India,,1365,sundeep-gulati,,
Dragan Roša,Croatia,,1025,dragan-roya,,
Stein de Sterck,Belgium,,823,stein-de-sterck,,
Richard Barrett,England,,661,richard-barrett,,
Kris Van Landeghem,Belgium,,379,kris-van-landeghem,,
Daniel Skingle,England,,189,daniel-skingle,,
Jimmy Carney,Wales,,1205,jimmy-carney,,
Sebastian Lahruis,Switzerland,,1017,sebastian-lahruis,,
Nick Dyson,England,,922,nick-dyson,,
Michal Ebert,Poland,,694,michal-ebert,,
Ryan Duffy,England,,438,ryan-duffy,,
Pascal Durnez,Belgium,,377,pascal-durnez,,
Wim Andries,Belgium,,825,wim-andries,,
Fabio Luersen,Brazil,,653,fabio-luersen,,
Lee Brookes,England,,1312,lee-brookes,,
Rami Ali,Bahrain,,1012,rami-ali,,
Kevin O'Leary,Ireland,,790,kevin-oleary,,
Hong Kong (2011),Hong Kong,,567,,,
Oliver Metzger,Germany,,322,oliver-metzger,,
Christian Rauscher,Germany,,1334,christian-rauscher,,
Jeya Selvan,India,,1092,jeya-selvan,,
Jerom Meeus,Netherlands,,871,jerom-meeus,,
Michal Matuszczyk,Poland,,698,michal-matuszczyk,,
Noppadol Sangnil,Thailand,,478,noppadol-sangnil,,
Hendrik Henschke,Germany,,279,hendrik-henschke,,
Yang Gangxingfu,China,,1241,yang-gangxinfu,,
Munraj Pal,England,,1165,munraj-pal,,
Johan Somers,Belgium,,859,johan-somers,,
Maciej Relich,Poland,,690,maciej-relich,,
Kevin Lämmermann,Germany,,290,kevin-lammermann,,
Declan Weston,England,,1289,declan-weston,,
Steve Lambrechts,Belgium,,1071,steve-lambrechts,,
Lewis Roberts,England,,499,lewis-roberts,,
Tim Van Goubergen,Belgium,,371,tim-van-goubergen,,
Francisco Domingues,Portugal,,1004,francisco-domingues,,
Yannick Sablon,Belgium,,872,yannick-sablon,,
Paul Schopf,Austria,,628,paul-schopf,,
Suriya Suwannasingh,Thailand,,214,suriya-suwannasingh,,
Steve Lambrechts,Belgium,,1071,steve-lambrechts,,
Kashif Khan,England,,717,kashif-khan,,
Germany (2011),Germany,,571,,,
Bernd Strnad,Germany,,248,bernd-strnad,,
Thomas Kiesewetter,Germany,,1342,thomas-kiesewetter,,
Koang Min Chou,Belgium,,1079,koang-min-chou,,
Davy Wittoeck,Belgium,,875,davy-wittoeck,,
Brian Milne,Northern Ireland,,789,brian-milne,,
Jakub Koniar,Slovakia,,466,jakub-koniar,,
Rüdiger Nickel,Germany,,341,rudiger-nickel,,
Robert Redmond,Ireland,,116,robert-redmond,,
Sander Tierolf,Netherlands,,1284,sander-tierolf,,
Steven Heyselberghs,Belgium,,1059,steven-heyselberghs,,
Anthony Harris,England,,927,anthony-harris,,
Douglas Hogan,Ireland,,627,douglas-hogan,,
Andreas Cieslak,Germany,,442,andreas-cieslak,,
Michael Spooner,England,,1210,michael-spooner,,
Andy Guest,England,,1173,andy-guest,,
Brian Robertson,England,,614,brian-robertson,,
Benji Buckley,England,,1276,benji-buckley,,
Koang Min Chou,Belgium,,1079,koang-min-chou,,
Krzysztof Gorniak,Poland,,692,krzysztof-gorniak,,
Rock Hui,England,,209,rock-hui,,
